MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustspeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
7.4,15.7,0,1.4,0.4,10,28,2,10,17,17,100,72,1024.4,1022.4,8,7,10.3,15.6,0,0
8.9,20.3,0,0.8,7.5,2,30,11,2,19,15,86,52,1018.4,1015,7,2,12.4,20.1,0,0
9.3,19,0.2,2.6,5.2,3,30,11,15,7,11,97,69,1016.3,1013.2,8,3,12.1,18.2,0,0
9.1,21.5,4.4,1.8,8.5,2,46,2,2,30,22,69,53,1015.6,1015,2,6,14.3,20.6,1,0
13,24.7,0,5,9.3,10,50,2,9,31,26,61,34,1017.9,1018.6,6,4,17,23.5,0,0
5.4,20.1,0.2,2.2,7.2,6,15,6,13,7,9,97,49,1030.8,1028.7,1,0,11.9,19.9,0,0
7.6,25.2,0.2,2.8,7.4,2,35,6,11,17,17,86,50,1029.4,1025.6,6,7,15.3,24.1,0,0
12.1,16.7,1.8,3.2,3.2,1,35,5,1,11,19,92,67,1025.5,1025.1,7,7,14.1,15.5,1,0
8.3,16.5,0,1.255908545,0.9,5,33,10,5,15,20,91,73,1027.1,1024.1,8,6,11.5,16.1,0,0
8.1,15.1,0.2,0.8,4,8,30,5,15,15,19,87,71,1025.7,1025.8,7,7,13,14,0,0
4.5,16.8,0.6,1,2.8,11,37,11,6,11,11,84,76,1027.3,1022.4,7,8,10.2,13.6,0,0
7.3,15.2,10.2,2.2,9.6,1,48,1,1,17,26,66,52,1012.9,1013.3,5,4,12.4,13.9,1,0
6.5,12.2,3,3.6,0.3,11,48,11,11,30,20,79,81,1013.8,1011.8,8,8,9.2,12,1,0
12.4,19,1.6,1.6,6.6,6,56,6,13,26,11,69,64,1002.3,1000.3,2,7,16.5,18,1,0
9.8,16.6,0.6,1.6,2,1,37,8,9,17,24,85,83,1005,1002.8,5,7,15.4,15.1,0,0
7.7,16.6,6.6,3,9.4,16,52,8,16,30,24,59,67,1012.1,1013.4,4,6,13.1,14.2,1,0
6,19.1,0,3.2,5.4,2,39,2,11,20,17,79,78,1014.2,1009.8,4,7,13,16.5,0,0
6.8,18.5,0.4,2,7.1,7,26,7,6,17,4,83,60,1012.4,1009.6,7,1,14.5,18,0,0
8.5,24.1,0,2.6,4.3,9,52,11,2,19,30,61,38,1000.5,994.8,7,1,17.1,23.6,0,0
8.3,14.7,11.2,5.4,8.9,1,83,16,16,44,30,55,49,1011,1014.7,3,3,12.3,14,1,0
7.2,15.4,8.8,4.6,6.27788469,1,78,1,9,35,30,56,53,1013.2,1014.1,4,6,12.7,14,1,0
7.5,22.2,0,3.609839547,7.689808601,2,54,2,2,28,26,78,48,1012.3,1007.1,3.984114339,4.525757376,14.3,21,0,0
7.6,14.8,4.4,2.6,3.5,15,43,8,1,31,24,60,65,1022.2,1023.5,3,7,12.5,12.4,1,0
3.5,18.8,0,3,8.1,2,41,2,10,19,20,75,53,1021.1,1015.9,6,6,11.9,17.6,0,0
10.9,20.5,0,4,6.1,9,43,10,16,22,20,49,74,1008.7,1009.2,2,6,18.8,15.4,0,0
4,17.1,1.8,1.8,6.1,1,41,11,9,13,26,81,82,1014.2,1013,2,7,10.9,14.7,1,0
7.9,20.5,0.4,2.2,10.8,5,33,10,10,11,19,85,54,1018.2,1016.3,1,1,13.6,19.7,0,0
10.4,25.3,0,5.8,2.3,2,52,2,2,30,20,46,44,1008.8,1004.3,7,7,16.9,24.1,0,0
11.1,16.6,0,2.4,5.2,16,48,8,1,15,33,83,63,1008.9,1010.5,7,7,13.1,14.7,0,0
7,17.9,0,2.8,7.6,5,50,1,9,26,33,66,54,1016.4,1015.7,4,5,13.8,15.9,0,0
7.9,22.9,0,4.4,11.5,5,52,2,10,22,33,72,29,1010.1,1005.4,1,2,13.3,22.1,0,0
5.9,14.9,3,2.8,11,1,46,1,1,30,31,80,51,1022.2,1022.1,6,6,9.4,14.6,1,0
7,17.4,0.6,3.6,6.3,5,52,5,9,20,37,76,46,1021,1017.2,7,7,12.6,16.6,0,0
5.1,20.4,1.4,3.2,11.4,10,61,2,10,31,39,69,32,1020.8,1019.6,0,0,11.1,19.9,1,0
9,26.8,0,7.2,12.3,2,54,2,2,26,30,31,14,1018.9,1014.5,4,2,16.8,26,0,0
11.5,25.5,0,8.8,5.8,2,52,2,16,20,19,26,66,1008.9,1011.7,6,7,21.6,19.1,0,0
6.2,13.3,5,2.8,10.2,8,56,8,16,28,26,54,55,1022.7,1024.2,1,6,9.8,11.7,1,0
4.9,14.5,0.6,2.2,2.1,16,46,1,16,19,30,74,72,1025.7,1024.7,7,7,11.2,12.4,0,0
9.2,14.6,0.6,2,1.6,16,31,8,16,15,15,68,61,1026.7,1025.9,8,7,11.6,13.9,0,0
8.8,15.5,2.4,1,2.8,15,41,15,15,24,22,78,63,1021.3,1021.9,7,7,12.6,13.7,1,0
10,15,0,2.4,1.5,16,35,1,15,9,15,72,65,1023.8,1023.6,5,7,12.8,14,0,0
9.1,17.9,0,2.2,6.2,15,31,7,15,9,11,65,53,1025.9,1024.2,8,5,12.5,16.4,0,0
4.7,22.8,0,0.8,9.9,1,31,11,2,7,11,74,52,1021.8,1018.7,6,3.835412891,13.9,22.2,0,0
8,21.3,0,5,11.6,16,39,5,16,15,17,63,58,1016.4,1015.5,2,1,17.6,20.8,0,0
10.5,16.3,0,6.8,11,8,56,8,15,33,35,54,48,1022.4,1025.7,3,5,13.8,15,0,0
5.4,18.7,0,5.6,11.5,7,37,7,4,15,20,55,55,1031.6,1029.6,3,1,14.4,17.2,0,0
3.5,25.1,0,4.2,12.5,2,35,11,5,11,15,66,25,1025.9,1021.7,1,2.094314732,14,24,0,0
9.8,30.2,0,6.6,11.4,2,52,2,2,30,24,26,18,1014.5,1010.2,3,3,22,28.4,0,0
6.7,15.8,3.6,1.8,3.6,8,44,4,15,20,30,74,56,1019.9,1021.1,7,7,11,13.4,1,0
3.3,17.1,0.6,3.6,11.8,4,44,3,4,11,28,75,56,1025.2,1023.9,6,6,12,15.2,0,0
5.7,19.8,0.2,3.6,12.9,7,44,13,7,30,28,57,54,1025.4,1021.9,1,5,14.8,17.8,0,0
8.8,16,3.2,2.8,4.4,8,44,16,8,22,26,79,55,1018.8,1017.9,7,7,12.3,14.8,1,0
9.1,15.9,0,3.8,2.5,15,37,4,4,20,22,65,64,1020.9,1021.1,7,7,13.5,14.2,0,0
8.1,16.3,0.2,2.6,2.7,14,37,14,4,15,17,78,63,1022.5,1021.4,8,7,12.8,15.2,0,0
8.8,17.7,0,1,5.1,4,39,14,14,15,22,76,63,1021.5,1020.1,8,7,12.6,15.6,0,0
5.8,19.5,0,4,8.8,4,39,14,14,19,24,76,63,1021.1,1018.5,7,7,13.2,18.1,0,0
3.7,27.5,0,3.6,13.3,10,41,6,5,9,26,71,27,1015.1,1009.8,0,1,16.3,26.9,0,0
7.3,19.8,0,6.6,6.4,4,48,8,4,17,35,74,79,1009.6,1011.2,5,8,17.4,14.2,0,0
9.9,17.5,2.6,1.2,6.9,4,39,4,14,24,22,63,57,1016,1015.3,7,7,13.7,16.1,1,0
6.3,24.1,0,4,13,12,33,12,13,22,13,71,44,1015.2,1011.6,1,1,15,23,0,0
10.3,29.5,0,6.4,10.1,16,31,2,5,20,13,54,21,1013.1,1011.5,7,1,19.8,28.8,0,0
12.6,33.5,0,6.2,10.6,11,52,2,2,15,22,52,24,1011.2,1006.9,7,7,22.9,31.2,0,0
8.6,18,1.6,2.8,10.1,14,48,14,4,26,30,73,49,1018.2,1019.4,7,3,14.2,16.3,1,0
6.9,23,0,4.4,13,13,33,13,12,20,17,62,44,1022.5,1019.2,3,1,15.2,22.4,0,0
8.8,28.2,0,5.4,5.1,2,54,2,10,28,20,42,31,1016.8,1013.9,5,8,20.9,25.3,0,0
10.5,25.9,0,6.6,13.3,4,31,15,4,9,20,70,57,1015.5,1012.9,1,7,19.1,23.1,0,0
7.1,15.9,5.6,4.6,8.3,8,59,8,8,31,33,64,39,1007.7,1010.9,7,6,11.6,15.3,1,0
9.1,20.4,0.4,4.2,8.1,8,35,16,16,15,19,74,40,1019.4,1019.4,7,4,13.9,19.4,0,0
8.1,26.9,0.6,4.2,12.4,10,39,11,2,9,24,70,35,1020.1,1016.7,4,3,15,25.5,0,0
14.7,26.3,0,9.6,5.3,2,52,2,8,28,22,31,66,1007.3,1007.6,8,7,23,21.9,0,0
11.2,19.1,0,4,8.5,9,57,9,9,15,31,77,43,1006.6,1004.9,7,5,14.2,17.1,0,0
10.4,20,1.2,4,10.2,9,54,1,1,31,30,81,46,1010.7,1012.2,7,6,14.6,18.2,1,0
13.4,19,1.2,3,4.2,16,43,9,16,24,28,83,73,1015.2,1016.1,7,7,15.3,17,1,0
8.8,20.3,0.2,3,9.9,15,35,4,15,13,17,55,40,1022.4,1020.8,8,4,14.2,18.9,0,0
6.7,20.9,0,6.4,10.9,4,31,16,8,13,22,69,50,1023,1021,7,7,14.6,19.9,0,0
9.6,23.2,0,4,9.2,7,35,7,4,13,24,76,49,1022.3,1020.5,7,1,14.9,22.4,0,0
6.5,27.9,0,6.4,10.8,4,35,7,4,17,20,76,40,1022.7,1020.2,6,1,14.1,26.4,0,0
8.6,35.6,0,5.8,13,3,28,3,3,19,11,55,17,1019.8,1016,6,5,20.5,34.4,0,0
14.7,40.2,0,8.6,12.5,16,46,2,1,17,33,30,7,1012.7,1011,7,3,28.6,39,0,0
13,21.1,7.8,2,3,1,44,9,9,20,30,81,72,1006.8,1008.5,7,8,20.5,18.7,1,0
11.4,18.6,0.4,2.4,4.3,8,43,15,8,24,26,70,48,1015.4,1017.1,7,6,14.1,16.8,0,0
9.8,23.2,0,5.6,9.3,5,31,10,5,11,19,62,44,1020.5,1017.6,7,1,15.3,22.5,0,0
8,31.5,0,4.8,11.9,9,57,2,9,20,30,38,17,1012.4,1009.7,1,7,22.2,28.8,0,0
14.5,21.6,0,11.2,11.3,15,44,4,4,26,28,69,45,1014,1014.4,6,5,16.8,19,0,0
5.9,26.3,0,4,12.4,7,33,7,4,20,22,60,44,1015.9,1011.8,4,0,16.3,23.3,0,0
11,27.8,0,7.2,12.9,8,56,2,8,24,37,22,50,1001.6,1008.9,2,6,26.2,19.6,0,0
8,20.4,0,9,13,4,39,4,4,19,19,52,35,1019.9,1019.1,3,2,15.2,20.1,0,0
3,21.8,0,6.6,13.4,16,37,14,15,9,19,60,35,1017.8,1016,1,1,15.7,20.7,0,0
4.8,29.2,0,5.4,13.5,11,26,12,2,9,11,68,30,1016.9,1013.4,2,1,16.8,26.1,0,0
11.2,20.8,15.2,2.4,4.732068659,4,39,4,4,7,19,75,57,1009.7,1009.1,7,7,15.2,19.6,1,0
10.1,20.6,0,5.863615793,5.594322859,1,70,16,1,20,43,58,50,1006.4,1005.7,8,7,15.2,18.7,0,0
11.4,19.7,0.6,8.6,10.3,16,56,1,1,37,37,52,44,1008.9,1009.8,4,7,15.8,17.4,0,0
10.6,18.4,8.4,5,8.4,16,54,15,15,33,30,44,47,1019.4,1022.6,5,7,16,16,1,0
9.3,20.4,0.2,6.4,9.2,14,48,7,14,11,28,71,48,1027,1024.6,7,4,14.9,18.9,0,0
8.3,24.2,0,2.2,13.4,14,46,13,14,28,31,57,46,1022.1,1018.9,2,2,16.2,22.9,0,0
10.6,30.9,0,7.6,13.3,4,37,3,4,13,26,61,34,1018,1014.8,1,1,19.1,30,0,0
17.6,33.5,0,7,13.2,2,48,2,1,31,22,39,33,1014.9,1014.5,0,1,27.2,31.7,0,0
14.1,23.4,0,10.4,11.8,15,41,14,4,22,24,64,51,1021.4,1021,6,2,18.3,21.7,0,0
12,27.3,0,6.6,10.1,4,37,7,14,20,19,81,46,1022.9,1019.6,8,0,15.8,26,0,0
8.6,38.6,0,5.4,15.22201491,15,35,3,14,11,17,46,14,1016.1,1011.9,0,0,20.1,38.2,0,0
14.4,43.1,0,10,13,16,46,2,16,17,31,21,8,1010.2,1009,0,3,32,41.8,0,0
21.1,39.3,0,12.4,10.1,15,30,10,4,9,9,35,19,1014.2,1013.3,6,6,29.7,38,0,0
22.8,44.1,0,9,12.1,5,48,2,10,24,9,30,12,1012.9,1009.6,1,5,32.2,42.5,0,0
16.2,23.2,3,10,8.9,4,44,14,14,20,26,81,50,1015.4,1015.7,8,6,17.4,21.9,1,0
14.1,23.2,0,6,10,14,52,7,14,28,33,58,42,1016.9,1014.9,7,1,16.7,22,0,0
11.6,23,0,6,10.4,4,52,14,4,28,24,57,43,1015.1,1013,7,3,17.2,22.1,0,0
10.3,23.4,0,6.2,9.8,4,44,15,15,19,30,63,49,1016.2,1016.4,5,7,17.5,21.4,0,0
11.7,24.8,0,5.8,9.4,14,39,14,14,20,26,69,39,1022.6,1020.8,7,0,16.8,24.2,0,0
8.5,32,0,6,11.3,8,37,3,8,17,19,53,25,1019.1,1013.5,1,6,17.8,30.7,0,0
14.9,23.9,0,6.6,10.2,15,54,15,15,28,31,64,51,1011.9,1012.8,3,7,19.3,20.6,0,0
9.7,21.8,0,7.6,11.7,15,46,4,4,30,26,43,39,1022.2,1022,5,3,17.4,21.1,0,0
7.5,31.4,0,6.4,13.2,15,35,12,10,26,19,53,17,1021.6,1017.8,0,0,16.4,30.1,0,0
11.7,37.7,0,7.6,13.3,10,41,2,10,20,17,36,7,1016,1013,0,0,24.9,37.1,0,0
13.8,42.4,0,12.4,10.8,1,81,2,9,26,48,17,11,1008,1007.3,1,1,30.6,36.3,0,0
12.8,24.4,0,12.8,13,14,50,14,4,28,35,55,34,1019.3,1018,5,0,18.3,24.2,0,0
8.2,30.4,0,7.2,12.6,15,41,13,4,19,24,60,38,1016,1013.7,0,0,17.1,27.5,0,0
13.5,29.6,0,6.4,12.7,15,39,7,4,22,22,68,39,1014.9,1012.7,3,0,20.3,29.2,0,0
8.7,39.1,0,6.2,13.6,15,43,11,15,6,22,71,17,1011,1008.3,0,0,19.5,38.6,0,0
16.5,44.9,0,10.2,10.2,16,57,6,5,11,31,19,6,1008.3,1004.7,2,6,30,44.1,0,0
18.5,23,0,13,5.8,14,63,4,4,35,39,65,49,1011.4,1016.4,7,7,19.1,21.4,0,0
11.7,23.9,0,6.4,12.7,7,56,7,7,37,33,47,29,1023.7,1022,1,1,17.3,22.5,0,0
11.2,32.7,0,7.2,12.7,15,35,3,3,17,15,57,25,1018.7,1014.2,0,0,17.2,31.7,0,0
13.7,36.5,0,8.2,12.8,1,44,11,1,19,33,35,28,1011.8,1009.2,0,1,25.7,31.1,0,0
16,26.3,0,10,7.9,4,39,14,4,13,28,78,42,1012.7,1013.2,7,7,17.7,25.5,0,0
13,40.7,0,6,7,8,65,6,8,19,26,49,30,1009.8,1007.9,1,7,22.5,27.4,0,0
16.4,22.3,0,10.4,10,1,70,16,1,26,37,63,36,1012.2,1017.2,3,3,17.4,21.5,0,0
7.1,26.8,0,8.4,12.4,14,39,7,14,19,24,60,35,1021.5,1018.4,1,0,17.5,26.2,0,0
9,35.3,0,5,12.7,15,33,3,4,13,9,66,8,1015.7,1012.9,6,0,17.3,33.9,0,0
13.6,33.6,0,8.4,4.6,4,39,4,14,9,19,43,27,1013.7,1013.4,7,8,21.3,32,0,0
21.3,29.5,0,3,0,1,44,5,8,7,15,42,41,1011.3,1010.7,8,8,24.6,26.3,0,0
17,30.1,0,3.4,1,6,31,3,6,9,17,78,35,1006.4,1001.8,8,8,19.8,29.7,0,0
14.3,27.6,0,4.8,8.2,15,46,9,8,13,28,72,55,998.6,998.4,1,6,22.4,24.2,0,0
13.8,24.2,0,6.4,10.6,4,44,15,4,24,22,69,43,1011.4,1012.5,7,5,18.3,21.5,0,0
6.3,24.9,0,7.6,9.1,8,52,6,1,7,17,70,36,1014.8,1011.3,6,5,14.8,23.1,0,0
8.7,18.7,14.4,4.4,10.4,15,61,8,8,26,31,89,44,1013.5,1015.8,7,6,11.2,17.1,1,0
11.1,20.2,0.6,3.8,6.9,4,43,15,4,26,30,49,39,1023.5,1024.6,7,7,16,18.2,0,0
12.7,21.6,0,4.8,6.7,14,41,15,4,20,24,62,49,1026.2,1025.4,8,6,16.5,19.9,0,0
9.6,26,0,4.2,11.8,4,35,7,15,19,26,66,44,1023.7,1020.2,0,0,16.4,24.1,0,0
9.7,27.2,0,6,12.3,7,35,7,15,20,28,75,44,1020.6,1016.5,3,3,16.3,25.1,0,0
8,21.9,2.2,3.6,11.5,14,41,14,14,19,26,73,38,1022.8,1023.1,1,3,15.9,20.5,1,0
8.6,22.2,0,5.2,8.6,4,48,7,4,26,31,59,45,1024.8,1022.9,8,1,15.4,21,0,0
12.7,23.7,0,5.4,10.6,14,44,14,14,26,31,65,55,1024.2,1022.3,6,3,17.9,21.2,0,0
14.8,24.3,0,5,10.5,14,39,7,14,24,22,61,49,1024.6,1022.6,6,2,16.9,23.6,0,0
7.6,26.9,0,6,11.2,4,31,7,4,15,2,81,38,1024.9,1021.6,1,0,14.1,25.9,0,0
8.8,35.8,0,4.2,11.1,1,50,6,10,13,28,68,16,1019.6,1015.3,0,6,17.9,35.2,0,0
15.4,22,0,9.2,6.1,14,48,4,4,30,30,61,36,1019.5,1020.4,8,6,17,20.3,0,0
5.6,21.5,0,4.4,10.2,4,46,14,14,13,22,65,43,1022.5,1021.5,6,6,14.6,19,0,0
5.6,19.9,0,4.2,2.5,14,41,4,14,17,28,58,56,1025.4,1024.7,7,7,15.3,19.3,0,0
12.5,28.7,0,2.4,9.5,7,48,7,11,22,19,70,38,1022.5,1017.8,6,1,18.7,27.4,0,0
13.7,35.8,0,6,10.7,10,52,11,10,19,19,51,13,1016.6,1012.4,1,5,20.5,35.1,0,0
12.8,29.2,0,8.2,6.3,15,28,11,4,11,19,53,41,1017.4,1018.5,7,4,19.8,26.2,0,0
8.3,21.2,1.2,2,10.2,8,35,1,8,9,20,81,34,1022.4,1021.5,5,6,14.1,20.5,1,0
7.4,23.4,0,4.4,8.8,8,37,6,16,11,17,73,44,1020.9,1018.4,7,7,14.8,21.6,0,0
10.5,20.7,2.6,2,4.9,1,48,5,9,20,30,89,80,1011.5,1013.4,7,7,16,17.1,1,0
11.5,21.7,0.2,2.8,8.5,16,44,10,1,15,31,97,49,1019.4,1021.1,7,6,14.8,20,0,0
9.1,17.8,8.4,1.2,1.9,4,31,4,15,9,20,60,46,1023.9,1022.2,6,7,13,16.1,1,0
9.2,18.8,0,3,5.9,16,33,8,8,9,24,75,47,1021.7,1021.1,7,7,11.8,16.6,0,0
10.3,19.7,0,2.6,4.9,15,35,15,15,7,26,93,54,1022.7,1021.7,4,5,13.5,18.2,0,0
11.6,21.1,0.4,2.4,5.9,14,41,7,14,15,26,94,63,1025.1,1022.8,8,7,13.3,20,0,0
13,27.7,0.2,2.6,10.2,14,31,13,12,13,13,90,48,1024.4,1020.6,1,2,16.7,26.9,0,0
16.6,24.2,0,3.6,1,8,26,12,15,9,19,90,54,1017.5,1014.7,8,7,18,23,0,0
10.3,20.2,0,2.6,1.1,15,28,9,16,6,7,94,81,1017.4,1016.5,8,8,15.4,18.3,0,0
9.8,22.5,0.2,0.8,5.3,8,30,6,16,7,7,99,58,1018.1,1016.3,8,6,12.9,21.4,0,0
8.7,25.6,0.2,2.6,7.7,3,22,3,16,15,6,99,48,1019.9,1018,8,4,12.9,23.4,0,0
12.8,30.5,0,3.4,3.3,2,39,11,10,15,20,66,29,1017.1,1014.2,6,8,18.8,28.7,0,0
14.4,20.8,2.6,10,7.1,1,48,8,8,11,17,84,46,1015.7,1015.3,7,7,15.2,19.2,1,0
10,19.9,0.2,3,5,14,43,1,4,7,30,89,52,1021.9,1021.6,7,7,13.1,18.8,0,0
7.6,19.6,0.4,1.6,7,4,39,4,14,9,26,73,50,1024.6,1022.1,7,7,12.6,17.4,0,0
7.9,16.4,0.4,2.2,0.4,15,35,15,8,17,20,97,93,1023.7,1022.4,8,8,13.6,15,0,0
11.1,24.2,0.4,0.4,7.6,14,33,13,13,17,13,86,39,1024.3,1020.3,8,4,15,23.9,0,0
16.8,20.8,1.2,3.2,0,11,33,6,2,15,20,82,74,1016.6,1015.1,8,8,18.1,20.4,1,0
16.8,21.9,0.2,0.8,0.4,11,26,6,6,15,7,93,74,1017.7,1015.1,8,8,17.9,21.2,0,0
7.3,18.6,1.2,2,1,4,33,4,4,24,22,70,70,1021.8,1020,7,7,15.9,16.5,1,0
9.7,20.9,0,1.6,7.6,4,35,7,14,13,24,90,61,1021.8,1020.7,7,3,14.3,19.9,0,0
7.4,19.9,0.2,3.2,5.7,14,35,7,4,13,20,87,64,1025.2,1023.2,2,4,15.8,17.5,0,0
6.2,19.6,0.2,1.4,4.1,7,31,7,14,13,19,97,70,1025.3,1022.4,7,7,15.2,17.3,0,0
9.6,17.7,3.2,2,8.6,1,59,8,15,20,30,65,52,1019.4,1020.7,4,7,14.8,15.2,1,0
7.6,15.5,0.2,2.8,1.7,16,31,7,1,11,15,80,56,1022.6,1019.4,6,7,12.4,14.6,0,0
13,17.8,6.6,5.6,8.2,5,46,8,8,15,13,73,60,1015.6,1016,1,5,15.4,16.4,1,0
5.9,19.4,0.2,3.2,6.2,10,41,2,5,15,24,94,43,1017.2,1012.9,7,7,10.7,18.8,0,0
10.1,16.4,3.4,3.8,7.5,1,44,8,15,20,28,75,59,1014.9,1017.8,8,6,13.4,13,1,0
3.4,17.2,0,2,9.5,13,35,12,3,9,15,71,40,1026.3,1022.3,2,1,11.7,16.8,0,0
7.7,12.8,45.4,3.2,1,15,57,15,15,37,30,95,69,1006.2,1008,8,7,9.2,11.7,1,0
8.8,16.1,1.4,1.4,5.4,8,39,16,8,11,15,79,65,1019.1,1020.2,6,7,13.6,15,1,0
6.2,13.4,0.8,1.4,0.1,14,30,14,14,11,15,66,68,1028.1,1027.2,7,8,11.5,12.9,0,0
1.6,15.9,0,0.8,9.1,11,30,6,11,11,17,83,50,1026,1021.9,1,3,7.8,15.5,0,0
12.1,19.2,7.6,1.6,5.3,5,31,10,9,15,20,100,69,1017.6,1017.1,7,5,13.1,18,1,0
11.1,19,0.8,1,8.8,1,31,5,16,11,19,96,62,1024.7,1025.3,5,6,14.6,17.9,0,0
5.2,20,0.2,2.8,9.4,2,26,11,2,9,11,91,67,1030.2,1027,2,5,11.8,17.1,0,0
9.1,19.7,0,1.4,8.9,10,31,2,2,20,20,76,50,1026.7,1024.1,5,5,13.3,19.2,0,0
11,20.9,0,3.2,7.1,2,39,11,2,19,17,64,50,1022.3,1018.8,7,7,14.7,19.1,0,0
13.4,21.6,0,3.4,9.1,5,41,2,10,19,22,63,57,1018.7,1016.9,7,3,16,20.6,0,0
10.1,23.6,0,3.6,7.5,2,39,11,10,19,19,76,48,1021.9,1020.1,3,6,15.1,21.8,0,0
14.7,22.9,0.6,3.8,5.4,2,33,2,2,17,15,59,60,1021.8,1020.9,5,7,16.4,20,0,0
13.5,18.1,0.8,1.2,0,2,26,2,2,13,11,80,79,1021.3,1019,7,7,15.2,17.8,0,0
13.6,17.8,3.6,1.6,6.5,1,31,1,8,13,15,94,70,1020.6,1020.7,7,3,15.5,15.8,1,0
6.1,20.7,0.4,2,8.2,2,30,2,2,9,13,96,72,1022,1018.4,1,6,10,20.1,0,0
14,17,5.4,0.2,6.6,1,33,1,9,15,17,90,71,1015.4,1014.1,7,5,14.5,15.9,1,0
7.1,18.5,1.4,1,8.9,2,28,11,2,13,13,90,66,1023.4,1022.3,2,3,12,17.4,1,0
6.9,16.8,0,1.2,5.3,6,22,6,12,7,11,89,65,1025.9,1023.5,6,1,9.9,16.2,0,0
6.7,15.5,2.2,0.4,0.1,14,33,14,7,17,11,97,92,1017.5,1017,8,7,12.6,14.9,1,0
11.3,13.7,0.8,0.2,0,10,22,2,10,7,9,99,93,1020,1018.7,8,8,11.7,13.4,0,0
10.8,16.1,4,0.8,1.7,10,30,1,8,11,11,97,77,1023.8,1024.1,8,7,13.5,14.8,1,0
3.5,16.1,0,0.6,6,1,31,10,1,11,15,93,79,1033,1031,5,6,9.6,14.6,0,0
1.1,12.1,0,1,4,6,28,6,11,7,6,89,72,1034.3,1030.8,7,7,5.9,11.3,0,0
4.7,16.4,0,0.6,2.8,2,39,11,11,17,24,83,66,1029.3,1024.5,7,7,9.6,16.2,0,0
8.6,13.8,0,1.2,0.2,2,30,11,2,19,17,79,76,1021.2,1017.9,7,7,10.6,13.3,0,0
9.4,14.2,0,0.8,0,11,30,6,12,17,17,84,84,1013.4,1010.2,8,8,10.3,13,0,0
10,13.8,10.4,0.6,1,4,46,15,15,30,20,85,63,1019,1020.1,7,6,11.5,12.2,1,0
9.2,14.9,7.8,0.4,5.4,8,44,9,8,13,24,88,73,1020.4,1022,1,6,12.8,13.6,1,0
7.7,14,0.8,0.4,0,9,15,5,1,7,9,87,69,1031.1,1030.9,7,8,10.9,13.5,0,0
8.9,13.3,0,0.4,0,12,20,2,2,7,11,85,71,1032.1,1029,7,7,11.4,12.1,0,0
6.8,12,0,0.8,0.8,2,39,11,2,24,13,83,84,1021.4,1015.5,7,7,9.3,11,0,0
9.5,15.2,21.4,0.4,4,1,28,5,16,13,15,97,91,1016.2,1017,6,6,11.7,13.2,1,0
10.1,15.2,7,1.8,5.6,1,56,5,5,15,19,62,62,1017.5,1016.5,6,7,12.5,14.2,1,0
8.2,13.2,2,0.8,0,10,22,10,10,17,9,84,85,1029.4,1029.2,8,8,9.9,12.8,1,0
6.9,13.9,0.4,0.8,0.4,10,30,10,10,17,13,97,86,1029.8,1026.8,8,7,10.2,13.8,0,0
5.7,14.1,0,0.4,8.4,2,50,2,2,17,30,73,61,1022,1016.3,1,0,9.1,13.8,0,0
3.9,13.5,3.4,1.4,8.2,8,28,5,8,11,13,96,60,1017.6,1016.8,4,2,8.4,12.8,1,0
2.3,13.1,0,0.6,2.7,2,41,11,2,26,20,87,79,1013.4,1008.9,7,7,7.6,12.6,0,0
2.2,11.5,12,1.4,6,15,54,16,8,11,11,67,70,1025.2,1027.2,4,5,8.1,9.8,1,0
4,13.9,0.4,1,3.7,16,22,10,14,4,9,88,85,1032.6,1032.4,7,5,7.5,10.6,0,0
4,11,0,1.4,0.3,11,35,11,11,9,22,92,71,1030.7,1025.7,7,8,5.8,10.6,0,0
4.6,12,4.8,0,7.4,15,39,8,8,19,20,73,61,1027.3,1028.3,5,3,9,11.4,1,0
4.2,12.8,0,1.6,4.6,11,26,11,6,15,11,91,75,1025.3,1022.9,7,7,6,11.5,0,0
2.3,14.4,0,0.6,9.7,2,26,11,2,13,9,93,54,1026,1023.1,1,1,6.4,13.7,0,0
7.8,15.6,4.2,1.8,8.1,16,30,5,1,11,15,92,65,1024.9,1024.1,6,5,10.9,15.2,1,0
6.5,16.1,0.4,1.6,6.4,2,44,2,10,24,26,88,63,1021.1,1017.3,7,5,8.6,15.1,0,0
10.1,16.1,3.4,1.8,3.2,9,85,5,9,33,48,87,72,1007.5,1007.5,7,7,14,15.5,1,0
0.4,13.2,2.6,0.8,8,9,26,9,2,9,15,83,61,1031,1030.8,4,6,5.8,10.2,1,0
1,13.2,0,1.6,9.8,5,31,2,10,19,19,71,46,1032.9,1031.1,2,3,5.7,12.3,0,0
8.1,15.5,2.8,1.146592155,2.2,5,28,10,10,15,13,95,71,1031.5,1029.5,8,8,10.5,14.8,1,0
8.6,15.2,0,2.2,5.1,2,37,2,2,13,13,76,62,1030.2,1026.9,7,5.005598891,10.6,14.8,0,0
5.9,14,1.8,0.4,3.5,14,37,14,4,9,26,96,78,1038.3,1036.3,6,6,9.3,12,1,0
8,12.4,0.8,0.4,0,3,20,13,3,9,11,76,69,1036.4,1033.7,7,7,10.7,12.1,0,0
